Name der Klinik,Textuelle Bewertung,Sternebewertung,Datum der Bewertung,Likes,sentiment,sentimentBewertung
Krankenhaus Hameln,"Als ich damals einen Unfall beim Sport hatte, lieferte man mich in das Sana Klinikum. Nach ein paar Untersuchungen (die ewig lange dauerten) schickte man mich mit Krücken und einer Schiene für mein Knie nach Hause. Einen Tag später rief das Klinikum voller Panik an und teilte mit, dass ich sofort zurück in das Krankenhaus kommen sollte, da ich operiert werden muss. Und das wusste man nicht vorher? Jedenfalls operierte man mich dann an der Kniescheibe, alles lief soweit gut. Nach ein paar Monaten sollten mir dann die Schrauben aus dem Knie genommen werden. Leider sind dann Bakterien in das Knie gelangt. Ich verspürte bereits nach der OP das etwas nicht stimmte, aber wer glaubt schon einem Kind (ich war damals 16 Jahre alt). Nachdem man mich also nach Hause schickte, verschlechterte sich mein Zustand täglich bis ich schließlich einige Tage später zurück in das Krankenhaus bin. Dort stellte man fest, dass ich eine Blutvergiftung habe. Aus ursprünglich 2 OPs wurden also 5 OPs. Ein netter Arzt des Sana Klinikums (Herr Kornas) versuchte dann mein Knie zu retten. Er teilte mir auch mit ich solle eine Beschwerde schreiben (von der ich nie wieder gehört habe) und meinte, wenn er die OP durchgeführt hätte, wäre das nicht passiert. Es gibt auch wirklich gute Ärzte im Sana Klinikum nur bin ich ein mal an den falschen Arzt geraten. Ich war gerade mal 16 Jahre alt (ist 4 Jahre jetzt her) und meine Narbe sieht echt schlimm aus. Mein Knie fühlt sich heute immernoch nicht richtig heile an und ein Teil des Knies ist taub.",1,vor einem Jahr,2,"Sentiment(polarity=-0.051041666666666666, subjectivity=0.0)",Negativ
Krankenhaus Hameln,"Wir mussten nach einem Unfall unseren Sohnes in dieses Krankenhaus und unser Sohn wurde auch direkt per Not-OP operiert. Wir wunderten uns das kein Arzt den Kontakt mit uns suchte und uns niemand genau erklärte was gemacht wurde aber wir nahmen es hin. Das Essen war grauenhaft und wir mussten am Entlassungstag Stundenlang auf den Arzt warten. Der schaute dann ob die Hand funktioniert und das war es...****Erst 3 Tage später kamen wir erneut mit schmerzen in das gleiche Krankenhaus und es wurde wieder ein Röntgenbild gemacht und ein weit abstehendes Knochenteil entdeckt. Daraufhin mussten wir, weil es ein Versicherungsfall war, in das Kinderklinikum am Bult in Hannover.****Die haben dann erkannt das die OP falsch verlaufen war und wir noch einmal operieren lassen müssen weil sonst ein Risiko für die Zukunft besteht.****Es wurde also alles noch einmal aufgemacht und neu operiert. Mit anderer Armschiene (Viel leichter und unter dem Arm und nicht oben drauf), mit anderen Methoden, mit örtlicher Armbetäubung, weniger Narkosemittel und viel viel mehr Aufklärung incl. persönlichen Gespräch mit dem Oberarzt vor und nach der OP.****Nun ist der Arm ordentlich gemacht und wir hätten uns gern die erste OP gespart.****NIE NIE wieder SANA Klinikum. Wenn Kinder etwas haben bitte direkt nach Hannover... Es lohnt sich wirklich!",1,vor einem Jahr,8,"Sentiment(polarity=0.016666666666666666, subjectivity=0.05128205128205128)",Positiv
Krankenhaus Hameln,"War gestern mit meinem Sohn in der Notaufname weil er hohes Fieber hatte etc.**Total Unfreundlich gewesen,schade.**Es wurde nicht mal gefragt was der Kleine hat, wir wurden einfach zum Wartezimmer geschickt.**Beim Kinderarzt fragt man ja auch ,,was hat der Kleine"" und dann wird man zum warten geschickt.**Dann wird pampig geantwortet ,,wir können ja nicht hellsehen''**Naja aufjedenfall sehr unfreundlich  gewesen.",1,vor einem Jahr,2,"Sentiment(polarity=-0.037500000000000006, subjectivity=0.0)",Negativ
Krankenhaus Hameln,Wer sterben will der geht ins Sana. Sehr schlecht dort! Unfreundlich und gegenüber jungen Müttern sehr voreingenommen. Als junge Mütter müsste man sich fühlen als hätte man ein Verbrechen begangen. Niemals würde ich dort entbinden geschweige denn mich überhaupt behandeln lassen!!!,1,vor 2 Jahren,3,"Sentiment(polarity=-0.3333333333333333, subjectivity=0.13333333333333333)",Negativ
Krankenhaus Hameln,"voll verdient. Ich musste nicht mal lange als üblich in der Notaufnahme warten. Ich bin erst vor kurzem in diesem Landkreis gezogen. In meinen Ort gibt es leider keine Unfallchirugie und dort wurde ich sehr kompetent und schnell behandelt. Diagnose: Verstauchter Fuß. Ich war leider auf Glatteis jetzt ausgerutscht und das musste geröngt werden. Salbenverband drauf bekommen. Jetzt wird es langsam doch besser.**Ich kenne auch andere Notaufnahmen, die nicht so gut sind. Auch alles sauber, sehr nettes und freundliches Personal und ich bin nur ein Kassenpatient. Notfallbericht gleich für den Hausarzt mitbekommen. So sollte es immer sein.",5,vor 2 Jahren,1,"Sentiment(polarity=0.17916666666666667, subjectivity=0.0)",Positiv
Krankenhaus Hameln,"Ich bin letztes Jahr im Sommer wegen Hohes Fieber und Schüttelfrost eingewiesen worden und war allgemein mit der Versorgung in der Sana-Klinikum zufrieden gewesen ;)! Auch Essen war dort gut gewesen, genauso gut wie das Personal :)!**Kann man dort nur empfehlen ;)!",5,vor 3 Jahren,4,"Sentiment(polarity=0.6666666666666666, subjectivity=0.0)",Positiv
Krankenhaus Hameln,Das schlechteste Krankenhaus weit und breit. Falsche Medikamente auf der KINDERSTATION ausgeben. Untersuchungen nur Stunden später oder gar nicht. Komplett unfähige Ärzte von den Schwestern ganz zu schweigen. Ehr lasse ich mich von einem Zug überfahren als jemals wieder freiwillig da rein zu gehen..**-5 Sterne,1,vor 2 Jahren,2,"Sentiment(polarity=0.0, subjectivity=0.16)",Neutral
Krankenhaus Hameln,"Geburtsabteilung miserabel. Keinerlei Fürsorge nach der Geburt, man wird in einem Zimmer geparkt und das wars.**Noch schlimmer ist die Notaufnahme. Wartezeit ist vertretbar, aber die Behandlungsqualität ist schlecht. Man merkt sehr deutlich dass die Leute da unmotiviert sind, wobei die Ärzte auch keinen Hehl draus machen, dass sie kein bock auf Krankenhausarbeit haben",1,vor einem Jahr,2,"Sentiment(polarity=-0.74, subjectivity=0.0)",Negativ
Krankenhaus Hameln,"Sehr schlechtes Krankenhaus, habe hier garnicht genug Platz alles zu schreiben was ich gerne würde. Unfreundliches Personal und Ärzte, inkompetente Ärzte die teilweise wenig Deutsch sprechen und verstehen, falsche oder gar keine Diagnosen, schlechte Hygiene.... Und und und alles in allem, traurig.",1,vor 2 Jahren,4,"Sentiment(polarity=0.016666666666666663, subjectivity=0.15)",Positiv
Krankenhaus Hameln,Sehr unfreundliches Personal.**Lange Wartezeiten.**Dreckig.****3h gewartet um zuhören das ich zum Hausarzt soll.,1,vor einem Jahr,4,"Sentiment(polarity=-0.3333333333333333, subjectivity=0.0)",Negativ
Krankenhaus Hameln,"Ich habe mich rund um meine Operation jederzeit bestens betreut gefühlt. Am Tag meiner Aufnahme musste sich die Krankenschwester am 'Schalter' schon vor 7 Uhr morgens vom (gut situierten) Patienten, der vor mir an der Reihe war, anschnauzen lassen. Sie war ihm nicht freundlich genug. Ich habe mich in Grund und Boden geschämt.**Das war mit 39 Jahren der erste Krankenhausaufenthalt meines Lebens und ich habe nichts, aber auch gar nichts, zu meckern.**Ich bin in jeder Hinsicht gut behandelt worden und möchte mich bedanken.",5,vor 3 Jahren,4,"Sentiment(polarity=0.04722222222222222, subjectivity=0.06666666666666667)",Positiv
Krankenhaus Hameln,"Ich musste leider heute morgen in die KV Notfallpraxis. Ich kann nur sagen, dass alles bestens organisiert war, das Personal ist kompetent und die Ärztin hat alles richtig gemacht, obwohl ich der Meinung bin, dass ihr Fachgebiet ein anderes ist. Alle waren freundlich und obwohl der Andrang an diesem Sonntag morgen groß war war ich flott wieder zu Hause. Ich war um 9.30 vor Ort, Beginn der Sprechstunde normalerweise um 10.00 und um 10.20 war ich schon wieder raus.",5,vor 2 Jahren,2,"Sentiment(polarity=0.4625, subjectivity=0.0)",Positiv
Krankenhaus Hameln,Ich bin in der Notaufnahme sehr gut betreut worden. Ich habe mich sicher gefühlt. Auf der Station war es nett. Das die Schwestern nicht so die Zeit haben ist unserer Politik geschuldet.  Ärzte sind gründlich und nett. Man kann nur hoffen das sich die Gesundheitsreform bessert. Dem Personal mach ich keinen Vorwurf.,4,vor 3 Jahren,1,"Sentiment(polarity=0.6285714285714287, subjectivity=0.0)",Positiv
Krankenhaus Hameln,"Ich war leider mehrmals in diesem Krankenhaus, es ist das unfreundlichste Personal in der Notaufnahme die man hier im Umkreis finden kann. Hier ein paar punkte...:****- schrecklich lange Wartezeiten (wegen Röntgen 4-5 Stunden gewartet)**- unfreundliches Personal**- Ärzte die leider einen nicht zu hören und einen nicht richtig verstehen können!**- Patienten mit ähnlichen Beschwerden werden öfters bevorzugt obwohl sie eine Stunde später in der Notaufnahme sich anmelden. (Diese Patienten sind ebenfalls keine Prio. Patienten gewesen, es geht hierbei nur um evtl. Bänderriss oder Bruch am Fuß......)**- Krankenschwestern oder Arzthelfer die sehr unfreundlich sind und einen anmachen wieso man wegen Atemnot oder Stiche im Körper die man an einem WOCHENENDE hat, wieso man nicht warten und am Montag zum Hausarzt gehen würde???!!!!!!!!!!!!****Diesesmal hatte ich Glück, ich war bei einem Arzt der mich verstehen konnte und der AHNUNG hatte von dem was er redet. An dieser Stelle lieben Gruß an Ihn und vielen Dank.****Falls es nicht notwendig ist vermeidet die Notaufnahme in diesem Krankenhaus.****MfG",1,vor einem Jahr,1,"Sentiment(polarity=-0.03333333333333334, subjectivity=0.05)",Negativ
Krankenhaus Hameln,"Update nach privat abgerechneter Operation:**Ich hatte mit privater Abrechnung eine Operation bei Dr. Motamedi durchführen lassen. Diese ist sehr gut gelaufen, die Station für Wahlleistungspatienten ist sehr angenehm, das Team hat perfekt gearbeitet. Hierfür alle Punkte**Meines Erachtens wird man trotz schwerer OP zu früh entlassen um die Betten für den nächsten frei zu bekommen. Hierfür wieder etwas Abzug.**Alter Eintrag:**Ich hatte aufgrund der Website einen guten Eindruck von dem Klinikum und hätte heute gern an der Adipositas-Veranstaltung teilgenommen. Aus Auetal kann ich leider nur mit dem Auto anreisen. Für Nichtbehinderte gibt es praktisch keine Parkplätze, Behindertenparkplätze gibt es reichlich, welche auch sämtlich leer standen, da Nichtbehinderten das Abschleppen angedroht wird. Mich als Bauingenieur wundert es doch, wie man bei so wenig Parkplätzen eine Betriebserlaubnis für das Klinikum erhalten hat. Mein Fazit: Nur geeignet für Patienten, die sich einen Chauffeur leisten können. Auch hierfür etwas Abzug.",4,vor 2 Wochen,3,"Sentiment(polarity=0.28500000000000003, subjectivity=0.1)",Positiv
Krankenhaus Hameln,"Unverschämtheit und eine Frechheit das man 2-3 Stunden wartet mit einem mittelhandbruch und wenn man dann auch noch dran kommt das die Schiene nichtmal in der richtigen Position liegt und NICHT von einem ORTHOPÄDEN für Unfallchirurgie behandelt wird, ihr macht eurem ruf alle EHRE Applaus dafür",1,vor einem Jahr,3,"Sentiment(polarity=0.0, subjectivity=0.0)",Neutral
Krankenhaus Hameln,"Meine Erfahrungen sind sehr positiv.Meine Frau war sterbenskrank würde führsorglich versorgt ,so wie ich es auch erwartet hatte. Leider ist sie schneller verstorben als ich es mir vorgestellt hatte. Da hatte das Team findet Station A1 und die zuständige Ärztin sehr gut reagiert und mich frühzeitig angerufen. So war ich die letzten Stunden bei meiner Frau, was mir sehr wichtig war. Die Aufbahrung meiner Frau haben sie erstklassig gemacht und sogar noch mehrere Stunden bis zum Eintreffen meiner Tochter. Auch hat das Personal nicht nur tröstende worte gefunden, sondern auch mal in den Arm genommen,so das man die ersten Minuten überstehen konnte .**Nochmal herzlichen Dank",5,vor einem Jahr,3,"Sentiment(polarity=0.09999999999999999, subjectivity=0.0)",Positiv
Krankenhaus Hameln,"Notaufnahme - mein Partner musste eine Platzwunde nähen lassen.**Der examinierten Krankenschwester ist Nadel und Faden runtergefallen, diese hat sie einfach wieder aufgehoben und wollte sie verwenden als wäre nichts gewesen.**Habe sie darauf angesprochen, da hieß es ich solle gefälligst draußen warten und dass mich die Arbeitsweise nichts angeht. Ich bin selber in der Pflege angestellt und das was in diesem Krankenhaus passiert ist eine Sauerei.**Mehr Strafe als Hilfe wenn man Patient im Sana Klinikum ist.",1,vor 4 Jahren,3,"Sentiment(polarity=-0.06000000000000001, subjectivity=0.2)",Negativ
Krankenhaus Hameln,"Vielen Dank an die Kinderstation, den Kreißsaal und die Kinderklinik. Wir haben uns überall super betreut gefühlt und sind sehr dankbar für all die Hilfe.**Wir haben ausschließlich sehr nette und kompetente Mitarbeiter kennengelernt.****Einige müssen verstehen das es im Krankenhaus nicht wie beim Bäcker der Reihe nach geht sondern nach Zustand des Patienten. Also Blinddarmdurchbruch vor Erkältung. Aus persönlicher Erfahrung kann ich sagen, dass es nie gut is im Krankenhaus schnell dran zu kommen. Seid also froh nicht sofort dran zu kommen. Dann geht es euch relativ gut.",5,vor 3 Jahren,2,"Sentiment(polarity=0.5125, subjectivity=0.125)",Positiv
Krankenhaus Hameln,Einfach nur Grotten schlecht und inkompetentes personal. Nach zweimaligem röntgen nicht den Ellenbogen bruch meiner 4 jährigen Tochter festgestellt. Sei eine Prellung. Die Bult hat es festgestellt,1,vor einem Jahr,3,"Sentiment(polarity=-0.037500000000000006, subjectivity=0.0)",Negativ
Krankenhaus Hameln,"Heute am 9.1.2019 bin ich aus der sanaklink entlassen worden.es geht dort sehr stressig zu.Hiermit spreche ich der Station B 1 meinen Dank aus,wo ich war.Die Schwestern geben dort alles.Hochachtung.Meine behandelnden  Ärzte waren sehr freundlich und haben sich bei den Untersuchungen viel Zeit genommen.Da es dort stressig zugeht,daher nur 4 Sterne.Ich war zufrieden. Danke nochmal.",4,vor 2 Jahren,4,"Sentiment(polarity=0.05000000000000001, subjectivity=0.16666666666666666)",Positiv
Krankenhaus Hameln,"War heute mit meinem Bruder in der Notaufnahme. Sind nur mit Infos nach Hause gefahren die wir vorher auch schon wussten. Er ist mit dem Fuß umgeknickt und konnte weder stehen, laufen, geschweige denn sich eine Socke über den Fuß ziehen. Nur der Knöchel wurde kurz mit zwei Fingern abgetastet. Nach dem Röntgen kam eine Assistentin und sagte: ""Stehen Sie am Besten mal aus dem Rollstuhl auf, es ist ja nichts gebrochen, also laufen können Sie ja."" Nachdem Sie sah wie mein Bruder auf einem Bein da stand und den Fuß nicht ansatzweise auf den Boden setzen konnte, durfte ich Ihn doch tatsächlich mit dem Rollstuhl zur ""Besprechung"" bringen. Dort sagte der Arzt uns, der Fuß sei nicht gebrochen, die Bänder wären stabil und er solle wegen einer Krankschreibung Morgen zum Hausarzt fahren. Der Notfallbericht für den Hausarzt ist völliger Schwachsinn. Dort stehen nur Stellen an denen er angeblich keinen Schmerz zeigte was jedoch nicht stimmte und die einzige Stelle, die als ""leicht"" schmerzvoll beschrieben wurde, wies von Anfang an garkeinen Schmerz auf, was mein Bruder beim abtasten bereits betonte. Außerdem steht dort, seine Zehen wären frei beweglich. Auch dies ist völlig falsch. Er kann weder die Zehen noch den kompletten Fuß bewegen vor Schmerzen.**Immerhin bekam er etwas Salbe, zwei Schmerztabletten die nicht anschlugen und wir durften ihn immerhin mit Rollstuhl zurück zum Auto fahren.",1,vor 3 Jahren,4,"Sentiment(polarity=-0.019230769230769232, subjectivity=0.0)",Negativ
Krankenhaus Hameln,Nur gute Erfahrungen gemacht. Nach einem erlittenen Herzinfarkt am Sonntag perfekte Betreuung seitens Ärzte und Pflegepersonal.,5,vor einem Jahr,3,"Sentiment(polarity=1.0, subjectivity=0.0)",Positiv
Krankenhaus Hameln,"wenn’s gehen würde, nicht mal einen Stern. Man wartet seit Stunden in der Notaufnahme, andere Patienten die gerade gekommen sind, werden eher aufgerufen. Meinem Mann, dem es seit Stunden schlecht geht, blass im Gesicht ist und fast umkippt muss warten. Und selbst ein stinknormaler Katheterwechsel wird ihm vorgezogen.****Auf Nachfrage, wann man denn dran kommen wird, wird man nur mit einem „hier geht’s nach Dringlichkeit“ vertröstet.****Absolut ohne Worte und definitiv nicht empfehlenswert!",1,vor 2 Jahren,1,"Sentiment(polarity=-0.15, subjectivity=0.0)",Negativ
Krankenhaus Hameln,"Das Ärzteteam für Knie / Gelenk Chirurgie usw. ist wahnsinnig nett und kompetent . Ich wurde am Knie operiert, Knochen wurde versetzt damit die Kniescheibe nicht mehr raus springt und mit Schrauben fixiert . Nach 2 Tagen hatte ich überhaupt keine Schmerzen mehr ,auch die Tage davor waren mit Schmerzmittel aushaltbar. Hier noch mal danke an das gesamte Ärzteteam. Ob es was gebracht hat kann ich noch nicht sagen ,aber bis jetzt bin ich sehr zu frieden.****Warum nur ein Stern dann? Weil das Krankenhaus an sich eine reine Katastrophe ist ,bzw. die Station wo ich war.",1,vor 2 Jahren,5,"Sentiment(polarity=0.2357142857142857, subjectivity=0.19999999999999998)",Positiv
