K_ID,Klinik Name,Name der Klinik,Titel,Datum,Fachbereich,Erfahrungsbericht,Gesamtzufriedenheit,Qualität der Beratung,Mediz. Behandlung,Verwaltung und Abläufe,Ausstattung und Gestaltung,sentiment,sentimentBewertung
12,krankenhaus-lindenbrunn,Krankenhaus Lindenbrunn,"TOP Therapeuten, top Personal",03.02.2017,Augen,"halloho, 3 monate reha gemacht, nach hirnblutung und schlaganfall. habe die klinik ohne hilfsmittel verlassen können. dank der intensiven und kompetenten versorgung des pflegepersonals und der Therapeuten.daumen hoch!!!. überall wurde den patienten auf die angehnemste weise geholfen, wenn nötig.( tablett in der cafeteria) fahrstuhlnutzung,schade, das essen angeliefert und auf station aufgewärmt wird!!! suboptimal,,,, daumen runter!!ansonsten gehts zu wie in jeder klinik in diesem land! zuviel papierkram für zu wenig personal!!!!auf kosten des patienten!haben trotzdem viel gelacht und ich für mich das beste rausgeholt. vielen dank für die intensive physio und ergotherapie. so kann klinik helfen um ins leben zurück zu kommen, daumen hoch!!!!!nicht zu vergessen die neuro phsychologie!!!!",zufrieden,zufrieden,zufrieden,zufrieden,sehr zufrieden,"Sentiment(polarity=0.01153846153846154, subjectivity=0.15384615384615385)",Positiv
12,krankenhaus-lindenbrunn,Krankenhaus Lindenbrunn,Licht und Schatten,22.01.2017,Augen,"Aufenthalt im Zeitraum November/Dezember 2016.Gute Therapiearbeit.Ärztliche Informationen, sehr spärlich. Sprachliche Barrieren erschweren die Kommunikation.War der behandelnde Arzt nicht da, wurde man wegen fehlender Zuständigkeit vertröstet. Entlassungsberatung eher schlecht, Basisinformationen wurden nicht übermittelt. Hat dann die Krankenkasse erklärt. Häufig kam die Frage ""wurde Ihnen das nicht erklärt""Pflege auf Station gut. Allerdings wurde beim Entlassungstransport die Kleidung und die persönlichen Gegenstände nicht in die Reisetasche gepackt, sondern einfach in Plastiktüten gestopft und so mitgegeben.NoGo: in diesen Tüten fanden wir zu Hause die CD mit den CT Aufnahmen einer Mitpatientin.Das darf nicht passieren.",weniger zufrieden,weniger zufrieden ,zufrieden ,weniger zufrieden,unzufrieden ,"Sentiment(polarity=0.11666666666666665, subjectivity=0.0)",Positiv
12,krankenhaus-lindenbrunn,Krankenhaus Lindenbrunn,So muss es sein und nicht anders !,03.11.2016,Augen,"Ich verneige mich um das Team des Chefarztes und der Station 7 für ihre intensive Pflege nach meinem Thalamusinfarkt links am 06.09.2015, in ihrem Klinikum ab dem 14.09.2015 bis zum 04.11.2015.Die betreuende Ärzte machten einen sehr kompetenten und überzeugenden Job. Das Pflegepersonal war trotz nicht immer einfachen Einsatzes freundlich, einfühlsam und aufmerksam.Ein besonders Lob gilt den jungen, engagierten Ergotherapeuten, die es geschafft haben, meine Mobilität während der Zeit wieder herzustellen. Ebenso gilt der Dank an die erfahrenen Physiotherapeuten.Meine Familie und ich sind froh, dass bis heute der Heilungsprozess so gut vorangekommen ist. Vielen Dank.Die Lage der Klinik inmitten eines Parks ist sehr beeindruckend und war für mich sehr entspannend und heilsam.Ich bin ihnen allen sehr dankbar!!",sehr zufrieden,sehr zufrieden,sehr zufrieden,sehr zufrieden,zufrieden ,"Sentiment(polarity=0.735, subjectivity=0.05)",Positiv
12,krankenhaus-lindenbrunn,Krankenhaus Lindenbrunn,Terapeutisches Konzept überzeugend,19.09.2016,Augen,"Das therapeutische Gesamtkonzept war beeindruckend. Sowohl die ärztliche Beratung, die umfangreichen Untersuchungen, wie die darauf folgenden pysio- und ergotherapeutische Behandlung zeigten schnell Wirkung. Das Personal war hilfreich, ansprechbar und nett, die Therapeuten waren stark fordernd und konsquent. Die Reha hatte damit auch für mich einen stark motivierenden Arbeitscharakter, der eien weiter bringt, als eine angenehme Urlaubsatmosphäre.Früstück und Abendessen waren Ok, einzig sollte der Anbieter sein Personal im Aufbacken der Harry-Brötchen nachschulen lassen, das kann mein Edeka-Markt besser. Das Mittagessen ist aufgrund der verwendeten Fertigproduckte schon kritischer zu sehen, es ist schon erstaunlich, wie man aus guten Zutaten so wenig Geschmack erzeugen kann (Gemüse trotz Dampfgarer vrwässert).",sehr zufrieden,sehr zufrieden,sehr zufrieden,sehr zufrieden,unzufrieden,"Sentiment(polarity=0.8033333333333333, subjectivity=0.06666666666666667)",Positiv
12,krankenhaus-lindenbrunn,Krankenhaus Lindenbrunn,Jederzeit wieder - Vorbild für andere Rehakliniken,31.08.2016,Augen,"Meine 75jährige Mutter wurde nach einem Schädel-Hirn-Trauma in der Klinik behandelt. Bestmögliche Versorgung durch das gesamte Team - besonders durch die Physiotherapeuten, den Sozialdienst und die Ärzte. Selbst, wenn die Physiotherapeuten Freiraum hatten, weil ein anderer Patient nicht konnte, haben sie diese Zeit für meine Mutter genutzt.Untereinander ein sehr kollegiales, hilfsbereites und nettes ""Miteinander"" (trotz wirklich schwerer Arbeit).Wir durften zusammen mit meiner Mutter in der Mensa essen. Shuttle-Service vom Bahnhof zur Klinik!Der Park ist eine Augenweide und sehr gepflegt. All das trägt zur Genesung des Patienten bei.Vom Empfang über die Cafeteria bis hin zu den Ärzten ein durchaus freundliches Team, das man sich für jede Klinik wünschen würde.Meine Mutter hat diese Klink aufrecht gehend - am Rollator - verlassen, obwohl das niemand für möglich gehalten hätte (wir haben gedacht, sie bleibt ewig ein Pflegefall)Eine vorbildliche und durchaus empfehlenswerte Klinik.",sehr zufrieden ,sehr zufrieden,sehr zufrieden,sehr zufrieden,unzufrieden,,
12,krankenhaus-lindenbrunn,Krankenhaus Lindenbrunn,Besser geht's nicht!,27.06.2016,Augen,"Mein Mann war nach einem Oberschenkelhals Bruch von der MHH nach Lindenbrunn verlegt worden. Er ist dort im Bett liegend angekommen. Mein Mann hat durch eine Vorerkrankung eine linksseitige Schwäche im Arm und Bein. Vom ersten Tag an haben sich alle Mitarbeiter sehr kompetent und liebevoll um meinen Mann gekümmert. Durch tägliche Behandlungen, die anfangs recht anstrengend und schmerzhaft waren, konnte mein Mann die Klinik nach 6 Wochen auf zwei Beinen nach Hause verlassen.Auch ich, als Angehörige,(Vollzeitbeschäftigte) hatte stets das Gefühl Willkommen zu sein. Die Stationsärztin hat sich soweit es ging, nach meinen Arbeitszeiten gerichtet, wenn meine Anwesenheit nötig war. Sollte es noch mal nötig sein, gerne wieder.",sehr zufrieden,sehr zufrieden,sehr zufrieden,zufrieden,sehr zufrieden,"Sentiment(polarity=0.0, subjectivity=0.0)",Neutral
12,krankenhaus-lindenbrunn,Krankenhaus Lindenbrunn,Schlaganfallpatientin berichtet über Aufenthalt im Krankenhaus Lindenbrunn,31.01.2016,Augen,"Auf Grund eines schweren Schlaganfalls wurde ich nach 2-wöchigem Aufenthalt auf der Intensivstation zur Reha, in das Krankenhaus Lindebrunn in Coppenbrügge eingeliefert. Ich war halbseitig gelähmt, konnte weder alleine laufen, mich waschen noch anziehen. Mit Hilfe des geschulten Personals und der individuellen, immer wechselnden Therapiepläne konnte ich dies alles nach 6 Wochen wieder alleine und kann wieder alleine zu Hause leben. Das Personal war stets freundlich und bemühte sich alle Wünsche zu erfüllen. Anders als im Krankenhaus nahmen sich die Schwestern und Pfleger Zeit für ihre Patienten. Ich bin sehr dankbar das ich jetzt wieder selbstständig zu Hause leben kann.",sehr zufrieden,sehr zufrieden,sehr zufrieden,sehr zufrieden,sehr zufrieden,"Sentiment(polarity=-0.04999999999999999, subjectivity=0.0)",Negativ
12,krankenhaus-lindenbrunn,Krankenhaus Lindenbrunn,Zeit zum Dankesagen.....,16.01.2016,Augen,"Vom 19.8.15-18.1.16 ist mein Vater Patient Ihrer Klinik gewesen.Mein Vater ist ein wundervoller Mensch und ich bin sehr froh, dass er in Ihrer Klinik auch als solcher betreut wurde.Mit vollem Einsatz widmete sich das gesamte Personal der Station 6 meinem Vater, um ihm nach einer 30 stündigen OP, Koma und diversen schwerwiegenden Komplikationen, sowie verschiedensten neurologischen Erkrankungen dazu zu verhelfen, dass er tatsächlich wieder laufen, sprechen und essen konnte. Hierzu gehörten auch die Pysio- und Ergotherapeuten, Schlucktherapeuten und Patientenbegleiter, die alle sehr zu loben sind. Unser besonderer Dank gilt dem  Stationsleiter der Station 6, der durch seinen besonderen Einsatz und sein Engagement unsere absolute Hochachtung verdient.                Alle gemeinsam haben durch ihre liebevolle kompetente Betreuung,ihr großes Einfühlungsvermögen und ihrem Humor und Ansporn zur richtigen Zeit dazu beigetragen, dass meine Eltern die Kraft hatten, diese schlimme Zeit meistern zu können. Alle Mitarbeiter waren jederzeit ansprechbar und haben sich stets zuverlässig um alles gekümmert. Die gute Zusammenarbeit und der freundliche Umgang zwischen den Mitarbeitern trug entscheidend dazu bei, dass sich meine Eltern trotz der belastenden Situation sehr gut aufgehoben fühlten und Ihre Klinik ein Stück zu Hause bot. Es tut gut, in Ihrem Hause Menschen mit Herz zu erleben, die ihren Beruf als Berufung ansehen und ihn auch so ausüben. Dies ist sowohl als Patient, als auch als Angehöriger sehr wichtig. Ein recht herzliches Dankeschön an alle Mitarbeiter, die wir nicht vergessen werden und denen wir alles Gute für Ihre weiteren Aufgaben wünschen. Machen Sie weiter so!!!!Im Namen meiner Eltern und auch von meiner Seite vielen Dank. Besonders aufgrund der weiten Entfernung, die mich von meinen Eltern trennt, war ich besonders dankbar, jederzeit einen Ansprechpartner zu haben und zu wissen, mein Vater ist wirklich in den besten Händen.Danke.",sehr zufrieden,sehr zufrieden ,zufrieden,zufrieden,zufrieden,"Sentiment(polarity=0.5916666666666667, subjectivity=0.08333333333333333)",Positiv
12,krankenhaus-lindenbrunn,Krankenhaus Lindenbrunn,Besser geht's fast nicht,11.12.2015,Augen,"Ich war im Frühjahr 2015 für sieben Wochen zur Reha in der Klinik. Mir hat es super gefallen, das Personal war sehr freundlich und hilfsbereit. Auch die Ärzte waren stets erreichbar und nahmen an der persönlichen Situation Anteil. Die Klinik ist modern eingerichtet, das Essen ist für ein Krankenhaus sehr gut (umfangreiches Buffet).Die Therapiesitzungen sind gut durchdacht und finden in angenehmer Atmosphäre statt.",sehr zufrieden,sehr zufrieden,sehr zufrieden,sehr zufrieden,,"Sentiment(polarity=0.5, subjectivity=0.0)",Positiv
12,krankenhaus-lindenbrunn,Krankenhaus Lindenbrunn,Uneingeschränkt zu empfehlen,10.12.2015,Entbindung,"Meine Mutter (74 Jahre alt) war im November + Dezember 2015 nach einem Schlaganfall für rund sieben Wochen zu Gast im Lindenbrunn. Mein Bruder und ich haben sie regelmäßig besuchen können. Am gestrigen Nachmittag durfte ich meine Mutter nun nach Hause holen.Sie schwärmte von der angenehmen Atmosphäre und der sehr hohe Kompetenz und Bereitschaft Ihres Personals. Durch meine häufigen Besuche konnte ich dieses ebenfalls feststellen und durch Gespräche mit anderen Patienten/-innen ebenfalls bestätigt bekommen.Meiner Mutter geht es wieder (fast) sehr gut und sie wird auch wieder in ihrem eigenen Haus alleine leben können, was sie will. Dank der Hilfe Ihres Personals und der vielen Übungen und auch Forderungen an die Patienten (normalerweise ist der Mensch ja faul), wird hier die Eigen-Energie gestärkt und zum Gesundwerden angeschoben.Meine Mutter, mein Bruder und ich können das Krankenhaus Lindenbrunn jederzeit uneingeschränkt weiterempfehlen.Lassen Sie sich von eventuellen Miesmacher-Briefen nicht beeinflussen. Leider schreiben eher unzufriedene Menschen (manchmal nur, weil der der Tee nicht der richtige war und bauschen das dann auf), als zufriedene.",sehr zufrieden,sehr zufrieden ,sehr zufrieden,sehr zufrieden,weniger zufrieden,"Sentiment(polarity=0.05833333333333335, subjectivity=0.08333333333333333)",Positiv
12,krankenhaus-lindenbrunn,Krankenhaus Lindenbrunn,Hölle!,21.11.2015,Entbindung,"Die Rehaanstalt Coppenbrügge ist eine Hölle für einen Vater gewesen! Zwar ist die Außenanlage sehr schön, nur bringt sie einem Nichts, wenn man bettlegerisch ist. Mein Vater verbrachte fast 2 Monate auf der Station 4! Die Pfleger waren sehr unhöflich und zudem auch unkopetent. Er wurde stundenlang in einem Rollstuhl gesetzt, mit dem Blick zur Tur, ohne einmal nach im zu schauen. Aufgrund der halbseitigen Lähmung ist er immer zur Seite gekippt und hing da Stunden ohne jegliche Hilfe. Außerdem beschwerte er sich über grobe hebegriffe. Zudem wurde er mit kaltem Wasser geduscht. Diese Eindrücke wurden mir auch von ex-Patienten bestätigt. Mein Vater hat kaum fortschritte gemacht, im Gegenteil, ihm ging es seelisch sehr schlecht und wir als Familie wurden sehr unhöflich empfangen. Mein Vater wurde mit einer Harnwegsinfektion und Schmerzen am ganzen Körper entlassen! Durch und durch ist dieses Krankenhaus nicht zu empfehlen.",unzufrieden,weniger zufrieden,unzufrieden,zufrieden ,unzufrieden,,
12,krankenhaus-lindenbrunn,Krankenhaus Lindenbrunn,3monatige Reha nach einem Schlaganfall,05.09.2015,Innere,"Ich war Patient im Krankenhaus Lindenbrunn und hatte 3 Monate Reha nach einem schweren Schlaganfall im Sommer 2015.Ich hatte sowohl physische Betreuung als auch psychische Betreuung und fühle mich nach 3 Monaten auf dem richtigen Wege aufgebaut.Das Personal auf der Station Neurologie (5 und 3, Stand September 2015) war sehr kompetent und hilfsbereit. Ich habe auch viel Fachwissen erhalten, welches ich vorher nicht hatte.Ich würde gerne hier einige Mitarbeiter loben, allerdings ist der Datenschutz zu achten. Dennoch vielen herzlichen Dank an die Ärzte und Therapeuten.Skubi",zufrieden,zufrieden,sehr zufrieden,zufrieden,sehr zufrieden,"Sentiment(polarity=0.8888888888888888, subjectivity=0.1111111111111111)",Positiv
12,krankenhaus-lindenbrunn,Krankenhaus Lindenbrunn,Klinik ist zu empfehlen,01.08.2015,Entbindung,"Ich war nach einem Schlaganfall für 6 Wochen vom 4.6. bis 15.7.12015 REHA-Patient in dieser Klinik.Die Unterbringung in 2-Bett-Zimmern war sehr angenehm.Das Pflegepersonal war trotz des sichere nicht immer einfachen Jobs freundlich und aufmerksam. Die Verpflegung in Büfettform war abwechslungsreich und schmackhaft. Auch das medizinische Personal machte einen kompetenten Eindruck.Ein besonderes Lob gilt den jungen, engagierten und kompetenten Physiotherapeuten, die es geschafft haben, meine Mobilität in kurzer Zeit wieder herzustellen.Die Lage der Klinik inmitten eines Parks ist sehr beeindruckend und entspannend.Die Internetversorgung der Zimmer ist verbesserungsfähig.",sehr zufrieden,sehr zufrieden,sehr zufrieden,zufrieden,sehr zufrieden,"Sentiment(polarity=1.0, subjectivity=0.0)",Positiv
12,krankenhaus-lindenbrunn,Krankenhaus Lindenbrunn,Wir sind von Herzen dankbar!,19.03.2015,Plastische Chirurgie,"Unsere Schwester (64) wurde nach schwerer Hirnblutung in Lindenbrunn zur Reha eingeliefert: rechter Arm und rechtes Bein gelähmt, weder sitz-, steh- noch gehfähig, schwerste Sprachstörungen, Dauerkatheder, Essstörungen, orientierungslos und depressiv.Nach mehrmonatiger Therapie konnte sie völlig normal und behinderungsfrei gehen, ihre Körperpflege selbst vornehmen, sie aß normal, machte große sprachliche Fortschritte, konnte wieder lesen und übte sich im Schreiben mit links. Insgesamt fühlte sie sich in Lindenbrunn wohl und hatte ein herzliches Verhältnis zu Pflegerinnen und Therapeuten.Für diese Genesungserfolge danken wir dem kompetenten Team der Station 7 aufs Herzlichste. Ohne dessen Engagement hätte unsere Schwester nicht so erfolgreiche Fortschritte hin zu einem selbstbestimmten Leben machen können.Wir haben unsere Schwester während ihrer Zeit in Lindenbrunn intensiv begleitet und können daher die Gegebenheiten und die Abläufe des Krankenhauses sehr gut einschätzen und beurteilen.Wir sind voller Hochachtung für das Pflegeteam, das trotz der schweren Arbeit dennoch immer freundlich, hilfsbereit und fürsorglich gewesen ist.",sehr zufrieden,sehr zufrieden ,sehr zufrieden ,sehr zufrieden ,sehr zufrieden,"Sentiment(polarity=0.6047619047619047, subjectivity=0.0)",Positiv
12,krankenhaus-lindenbrunn,Krankenhaus Lindenbrunn,kompetente und liebevolle pflege und medizin versorgung,21.11.2014,Frauen,"ich finde dieses kranken haus sehr schön und gepflegt.der park ist sehr schön vorteil ist hier auch das die patienten über eine rampe sofort in den park kommen .dann habe ich sehr gute erfahrungen mit dem pflegepersonal der station 4 gemacht.dieses personal hat meinen mann so herzlich und auch liebevoll versorgt ,es war richtig schön mit anzusehen wie sie ihn aufgebaut haben.auch für mich als ehefrau ,hatten sie immer ein offenes ohr und haben mir auch viel erklärt.vielen lieben dank dafür.das gleiche empfand ich vom sozialdienst der mich auch sehr unterstützt hat .ich konnte mich immer melden wenn es etwas zuklären gab.vielen dank dafür.die therapeuten haben bei meinen mann auch viel arbeit reingesteckt ,obwohl es nur minimale erfolge gab ,aber sie haben nicht aufgegeben und geduldig mit ihm gearbeitet und es hat sichgelohnt vielen dank dafür .",sehr zufrieden,sehr zufrieden ,zufrieden,sehr zufrieden,zufrieden,"Sentiment(polarity=0.484375, subjectivity=0.1875)",Positiv
12,krankenhaus-lindenbrunn,Krankenhaus Lindenbrunn,Gut aufgehoben!,14.10.2014,Chirurgie,"Nach einer Hirnblutung litt mein Vater unter einer halbseitigen Lähmung und wurde zur weiteren Behandlung in das Krankenhaus Lindenbrunn eingeliefert. Während seines mehrmonatigen Aufenthaltes wurde er durch das hervorragende Ärzte-Team bestens beraten, durch die freundlichen Schwestern und Pfleger umfassend betreut und erlangte durch die versierte Arbeit der Therapeuten einen großen Teil seiner Mobilität zurück! Wir als Familie wurden ständig informiert und in den Verhandlungen mit der Krankenkasse unterstützt. Unser besonderer Dank gilt Frau Dr. Kruse und dem Team der Station 7!",sehr zufrieden,sehr zufrieden,sehr zufrieden,sehr zufrieden,sehr zufrieden,"Sentiment(polarity=-0.024999999999999994, subjectivity=0.0)",Negativ
