K_ID,Name_der_Klinik,Sternbewertung,Datum_der_Bewertung,Likes,Textuelle_Bewertung,Unnamed: 6,sentiment,sentimentBewertung
10,KRH Klinikum Großburgwedel, 3 Sterne ,vor 3 Monaten,3,"Die Ärzte und Schwestern gerade auf der Gynäkologie sind wirklich super freundlich, kompetent und einfühlsam auch in Zeiten von COVID-19. Was mich aber sehr abschreckt sind die beiden Damen unten am Empfang (07.12.2020 8:00 Uhr) die wirklich unfreundlich, nicht emphatisch und erst recht nicht kompetent sind ich wurde extrem unfreundlich quer durchs Haus geschickt um dann doch wieder zurück zu fahren auf E und Stunden auf meinen COVID-19 Abstrich zu warten als Schwangere im stehen eher unschön ein Stuhl wurde mir nicht angeboten da es ja den Weg versperren würde und der Abstand nicht geleistet werden kann, ich habe insgesamt 1 1/2h gewartet.",,"Sentiment(polarity=0.4, subjectivity=0.0)",Positiv
10,KRH Klinikum Großburgwedel, 1 Stern ,vor 5 Monaten,0,"Die Notaufnahme ist eine Katastrophe, das Personal war unfreundlich und haben über die Patienten gelästert. ( Konnte meine Begleitung im Warte Bereich hören), Die Ärzte war super unfreundlich und maulte mich an, was mir einfallen würde in die Notaufnahme zu fahren. Wurde dann ohne groß behandelt zu werden nach Hause geschickt. Der Behandlungsraum war dreckig und die Einrichtung sah so aus als ob man seit den 90er nichts erneuert. Zusammengefasst würde ich die Notaufnahme nicht empfehlen, lieber sollte man den Weg machen und nach Hannover, Celle oder Peine fahren.",,"Sentiment(polarity=-0.43499999999999994, subjectivity=0.0)",Negativ
10,KRH Klinikum Großburgwedel, 5 Sterne ,vor 3 Monaten,0,"Ich habe eine Blutung gemacht.  Höfliches und freundliches, geschultes und professionelles Personal. Ein tolles Team.",,"Sentiment(polarity=0.6666666666666666, subjectivity=0.0)",Positiv
10,KRH Klinikum Großburgwedel, 1 Stern ,vor 4 Monaten,0,"Mit Abstand das unkopetenste Krankenhaus wo ich war. Die Behandlungsräume unhygienisch , bei der Röntgenabteilung lagen im Behandlungsraum Urinfässer von andere Patienten unglaublich. So ein Krankenhaus gehört geschlossen, eine Zumutung .",,"Sentiment(polarity=0.0, subjectivity=0.0)",Neutral
10,KRH Klinikum Großburgwedel, 5 Sterne ,vor 3 Monaten,2,"Oft kritisiert, viel beschimpft, aber dennoch sind im Endeffekt alle froh es zu haben!",,"Sentiment(polarity=0.5, subjectivity=0.5)",Positiv
10,KRH Klinikum Großburgwedel, 4 Sterne ,vor 5 Monaten,1,"Die Ärzte, die Schwestern und Pfleger sind sehr nett und engagiert. Nur das Essen ist schlecht.",,"Sentiment(polarity=-0.07500000000000001, subjectivity=0.0)",Negativ
10,KRH Klinikum Großburgwedel, 1 Stern ,vor einem Jahr,6,"Meinem Vater wurde hier nicht geholfen sondern gleich zum Anfang hat der eine Arzt etwas gesagt eine unfähige andere Ärztin hat meinen Vater zu einem Invaliden gemacht.Er hat nach einer total überflüssigem Spiegelung Wochenlang um sein Leben gekämpft nur weil diese Ärtztin sich durch setzen wollte obwohl ich gesagt habe das nicht gespiegelt werden soll.ohne mit mir oder meinen Vater selbst zu sprechen. Noch nicht einmal nach der verpfuschten Spiegelung kein Wort von Ihr ich habe Sie persönlich nicht einmal gesehen (auch gut so?) ich hoffe Ihr passiert das gleiche oder noch was viel Schlimmeres.Ich glaube alles schlechte kommt zurück!!!!
😡",,"Sentiment(polarity=0.225, subjectivity=0.08333333333333333)",Positiv
10,KRH Klinikum Großburgwedel, 4 Sterne ,vor 7 Monaten,2,Gute Behandlung ich war am 29.7.2020 in der Notaufnahme weil ich mir mein Fuß gebrochen habe hieß es dann.Ich humpelte mit Krücken in die Notaufnahme und dann kam eine Schwester mit einem Rollstuhl.Nur das lange warten.Mir ist vor schmerzen schlecht und schwindelig geworden hab dann ein Tropf bekommen.Die Schwestern sind echt gut drauf haben so ihre spässe mit einem gemacht 😁👍,,"Sentiment(polarity=-0.2, subjectivity=0.0)",Negativ
10,KRH Klinikum Großburgwedel, 5 Sterne ,vor 9 Monaten,0,Ich habe dort 5 Kinder zu Welt gebracht manche Hebammen lassen sich nicht vermeiden aber sonst toll ich liebe die Oberärzte dort und die Hebamme Frau Kilian und Jana und Laura ! Ihr seid genial ❤️Man bekommt seine Ruhe bei der Geburt und kein Stress und immer für ein da,,"Sentiment(polarity=1.0, subjectivity=0.0)",Positiv
10,KRH Klinikum Großburgwedel, 4 Sterne ,vor einem Jahr,0,"Ich bin in diesem Krankenhaus geboren und war des öfteren wegen Verletzungen dort und wurde immer nett empfangen. Zwar war die Wartezeit ziemlich lang, (3 Stunden) aber ich kann mich nicht beschweren. Ein holzsplitter war in meinem Oberschenkel und musste operativ entfernt werden, ging schnell und tat nicht weh. Die Krankenschwester war sehr nett und hat meine Hand gehalten, da ich Angst vor spritzen habe. Super Krankenhaus, gibt aber einen Stern Abzug wegen den langen Wartezeiten in der notfallstation",,"Sentiment(polarity=0.5333333333333334, subjectivity=0.0)",Positiv
10,KRH Klinikum Großburgwedel, 5 Sterne ,vor 11 Monaten,1,Ich war mit ernsten Herzproblemen mehrfach in der Notaufnahme und bin immer kompetent und freundlich von der Pflege und den Ärzten versorgt worden.  Danke,,"Sentiment(polarity=0.5, subjectivity=0.0)",Positiv
10,KRH Klinikum Großburgwedel, 3 Sterne ,vor einem Jahr,0,"War das erste mal dort. Kann mich persönlich nicht beklagen. Nettes Team, in der Abteilung wo ich behandelt wurde, danke nochmal.",,"Sentiment(polarity=0.5, subjectivity=0.0)",Positiv
10,KRH Klinikum Großburgwedel, 5 Sterne ,vor einem Jahr,0,"War nur für eine Nacht hier. Waren alle durchweg sehr nett. Würde jeder Zeit, wenn es sein müsste, wieder in diese KH gehen.",,"Sentiment(polarity=0.3333333333333333, subjectivity=0.0)",Positiv
10,KRH Klinikum Großburgwedel, 2 Sterne ,vor einem Jahr,2,Die Ärzte kann ich überwiegend positiv bewerten. Die „Krankenschwester“ in der Notaufnahme hat allerdings noch Lernbedarf in Bezug auf Freundlichkeit und.... die Dame war  stark parfümiert mit passenden roten Lippenstift. Ich hatte dadurch starke Kopfschmerzen bekommen und musste mich fast übergeben.,,"Sentiment(polarity=0.7999999999999999, subjectivity=0.0)",Positiv
10,KRH Klinikum Großburgwedel, 1 Stern ,vor einem Jahr,2,"Nie wieder! Ich sollte am Montag zu einer wichtigen Operation kommen. Nach dem man mich 9 Stunden ohne irgendeine Information auf dem Zimmer warten lies, teilte man mir mit das sie es nicht schaffen würden und ich doch am Freitag wieder kommen soll. Man würde dann versuchen mich dazwischen zu schieben. (Sehr Professionell...) Was warscheinlich auch wieder mit dem selben Ergebnis geendet hätte.
Da man vor einer OP nichts essen, trinken oder ich als raucher auch nicht rauchen durfte bin ich dort 9 Stunden durch die Hölle gelaufen. Von der Anspannung vor so etwas mal ganz abgesehen.",,"Sentiment(polarity=0.09999999999999999, subjectivity=0.0)",Positiv
10,KRH Klinikum Großburgwedel, 1 Stern ,vor einem Jahr,2,"Wenn ich könnte gebe es keinen Stern
Ich war beim kassenärztlichen Notdienst, der Arzt saß in Straßenklamotten mit Kaffee und iPhone vor mir, die Krönung war meine Diagnose  ich hätte entzündete Mandeln ..  wie geht das wenn mir diese schon entfernt wurden sind ? Professionell ist anders !",,"Sentiment(polarity=-0.85, subjectivity=0.0)",Negativ
10,KRH Klinikum Großburgwedel, 1 Stern ,vor einem Jahr,1,"Ganz klar 0 Sterne an die inkompetente hebamme bei der Kinderstation. Sie sollte sich echt überlegen den Job zu wechseln, wenn man gar kein Interesse hat, ganz egal wie hart der Job ist. Unfreundlichkeit, nicht ernst genommen, lustlosigkeit und oben drauf sich lustig über Patienten machen ist das aller letzte. Obendrauf noch SEHR SEHR grob mit Patientin umgehen und dann sich beschweren das man nicht ""überempflindlich"" sein soll ist ein NO GO. Das sollte sich schnellstmöglich ändern.",,"Sentiment(polarity=0.32333333333333336, subjectivity=0.05333333333333333)",Positiv
10,KRH Klinikum Großburgwedel, 1 Stern ,vor einem Jahr,2,"0 Sterne..
ich wurde mit dem rtw nicht ohne Grund eingeliefert nach 4 Stunden auf dem Flur liegend mit gefühlten 30 anderen Patienten hat mein Mann dann entlich mal was gesagt aber ausser blutdruck messen und fragen was sollen wir jetzt machen wir können Ihnen nicht helfen gab's nix.ich hab ja für den pflegenotstand und Notfälle  echt verstänies aber diese Zustände gehen nicht",,"Sentiment(polarity=0.325, subjectivity=0.0)",Positiv
10,KRH Klinikum Großburgwedel, 5 Sterne ,vor 11 Monaten,0,"arbeitstechnisch und diagnostisch TOP! sehr engagiertes Pflegepersonal, vielen Dank an die Urologie/ Stat.7",,"Sentiment(polarity=0.5, subjectivity=0.5)",Positiv
10,KRH Klinikum Großburgwedel, 5 Sterne ,vor einem Jahr,0,"Ich habe mit diesem Standort der KRH nur gute Erfahrungen gemacht. Sicherlich ist das Haus etwas in die Jahre gekommen und versprüht den ""Charme"" der 70ziger Jahre. Dieses muss sich nicht zwangsläufig auf die Qualität der dort zu erbringenden Arbeit auswirken.
Die urologische Abteilung des Hauses ist mit sehr kompetenten Mitarbeitern besetzt. Stets freundlich und äußerst hilfsbereit, gleichgültig ob es sich um Ärzte oder medizinisches Personal handelt.
Ich werde mich auch weiterhin dort behandeln lassen mit dem beruhigenden Gefühl, ""gut aufgehoben"" zu sein.",,"Sentiment(polarity=0.525, subjectivity=0.0)",Positiv
10,KRH Klinikum Großburgwedel, 5 Sterne ,vor 9 Monaten,1,Top Ärzte und super Schwestern!,,"Sentiment(polarity=1.0, subjectivity=0.0)",Positiv
10,KRH Klinikum Großburgwedel, 5 Sterne ,vor einem Jahr,0,"Meine Ambulante Versorgung in der Urologie war das Team super nett fühlte mich super aufgehoben und man versuchte mein Problem für alle Seiten adäquat zu lösen.
Das wünschte ich mir auch in anderen Einrichtungen. Immer wieder gern komme ich auf euch zurück. Danke.",,"Sentiment(polarity=0.25, subjectivity=0.0)",Positiv
10,KRH Klinikum Großburgwedel, 1 Stern ,vor 2 Jahren,3,"Also wer richtig viel Zeit hat und nichts wichtiges will der kann in dies Krankenhaus gehen.

Das Zeitmanagement der Mitarbeiter ist mehr als nur schlecht...

4 Stunden auf Blutentnahme gewartet um dann noch 3 Stunden auf das Laborergebnis zu warten!

Top da kann man schonmal klatschen 👏",,"Sentiment(polarity=-0.11666666666666665, subjectivity=0.5)",Negativ
10,KRH Klinikum Großburgwedel, 2 Sterne ,vor einem Jahr,2,"Meine Bewertung bezieht sich nur auf die Notaufnahme, den Rest des Krankenhauses kann ich nicht beurteilen.
In der Notaufnahme hatte ich das Gefühl, man wäre ziemlich genervt von den Patienten und wollte sie nur schnell „abarbeiten“. Der Arzt war in Ordnung, aber man hatte eben das Gefühl dass es nur schnell bearbeitet wird. Viel schlimmer war die Krankenschwester (?) beim Röntgen. Ich glaube ich wurde noch nie irgendwo so unfreundlich empfangen. Keine Begrüßung oder Lächeln, ich wurde nur genervt angeschaut und sollte mich setzen. Als mein Arm dann geröntgt wurde, hat die Dame ihn so unsanft rumgedrückt und genau in die verletzte Stelle reingedrückt, was echt unangenehm war, das hätte man mit Sicherheit auch anders machen können. Ich war dort mit dem Verdacht auf einen Bruch und mein Arm war schon extrem dick und blau, dann sollte man vielleicht nicht so mit den Patienten umgehen. Also das ist mir sehr negativ in Erinnerung geblieben. Ansonsten kann ich nichts weiteres zu anderen Krankenschwestern, Ärzten oder Abteilungen sagen.",,,
10,KRH Klinikum Großburgwedel, 1 Stern ,vor 2 Jahren,1,"Jedes mal wenn man am Wochenende einen Notfall hat ... führt einen der weg hier her... leider wartet man jedes mal etliche Stunden, obwohl man genau sagt das man eben nur ein Medikament benötigt. Die Ärzte laufen hier haufenweise an einem vorbei und wenn man sagt Hey können Sie mir bitte helfen kommt ein arrogantes Nein das ist nicht mein Gebiet... zumal die Helferinnen auch nicht Grad die freundlichsten sind",,"Sentiment(polarity=0.7749999999999999, subjectivity=0.0)",Positiv
10,KRH Klinikum Großburgwedel, 4 Sterne ,vor einem Jahr,1,"Ich wurde im Mai operiert und lag 7 Tage dort.
Die Ärzte und Schwestern auf der Station 5  sind super immer freundlich und Hilfsbereit.
Die Reinigungskräfte sollten mal lernen was Reinigung heißt in einem Krankenhaus.
Ich war sehr sprachlos .
Das Essen war so was von nicht lecker .
Das man Parkgebühren zahlen muss ist echt der Hammer.
Die 4 Sterne sind für die Schwestern und Ärzte die einen tollen Job machen",,"Sentiment(polarity=0.32857142857142857, subjectivity=0.0)",Positiv
10,KRH Klinikum Großburgwedel, 1 Stern ,vor einem Jahr,4,"Leider nicht zu empfehlen. Ärztin hantierte ohne Handschuhe, wo Handschuhe benötigt werden. Geöffnete Pflaster, die nicht mehr Steril sind wurden wieder zurück gelegt, mit der Aussage können wir beim nächsten Patienten auch noch verwenden. Leider machte auch die Ärztin einen relativ verwirrten Eindruck und war zudem während der normalen Sprechzeitig 45 Minuten zu spät zum Job start am Morgen, was eine große Verzögerung direkt auslöste.",,"Sentiment(polarity=0.42499999999999993, subjectivity=0.25)",Positiv
10,KRH Klinikum Großburgwedel, 1 Stern ,vor einem Jahr,4,"Dieses krankenhaus hat nicht mal 1 stern verdient der reinste drecksladen, die patienten müssen einfach nur leiden dort leute geht in jedes krankenhaus, aber bitte nicht in das!",,"Sentiment(polarity=0.2333333333333333, subjectivity=0.0)",Positiv
10,KRH Klinikum Großburgwedel, 3 Sterne ,vor einem Jahr,0,stationsärztin o.k..nur die sauberkkeit speziel betten ist gewohnheitsbedürftig,,"Sentiment(polarity=0.0, subjectivity=0.0)",Neutral
10,KRH Klinikum Großburgwedel, 1 Stern ,vor 3 Jahren,6,"Nicht einmal im Notfall zu empfehlen. Völlig überlastetes Personal und die Toiletten (im Flur) standen (und stanken) vor Dreck. Medizinisch fachlich ohne Kommentar, da kein Arzt verfügbar war, den ich hätte fragen können.....",,"Sentiment(polarity=0.21666666666666667, subjectivity=0.0)",Positiv
10,KRH Klinikum Großburgwedel, 1 Stern ,vor einem Jahr,2,"Nach 24h ohne Schlaf dort, die Behandlung abgebrochen. Die Schmerzabteilung ist eine Kastarophe.
Ein altes Krakenhaus ist es, was an sich ja nicht schlimm ist. Aber wir sprechen davon das alles Marode ist. Zimmer unsauber, Essensreste auf dem Boden überall, schimmel an der Decke, Vorhänge mit Essen voll geschmiert usw.. Eine Toilette für 6 Personen mit nur Kaltwasser und ohne Desinfektion.
Dieses Krankenhaus ist eine Zumutung und hat nichts mit Standards des 21 Jahundert zu tun.
Fachlich möchte ich es nicht beurteilen, da auf meiner Station jeder das gleiche Programm bekommen hat.
Ich kann von der Klinik einfach nur abraten.",,"Sentiment(polarity=0.24444444444444446, subjectivity=0.0)",Positiv
10,KRH Klinikum Großburgwedel, 1 Stern ,vor einem Jahr,3,Man verletzt sich die Wirbelsäule und die lassen einen 5 std om Wartezimmer warten ohne hilfe oder eine Halskrause,,"Sentiment(polarity=-1.0, subjectivity=0.0)",Negativ
10,KRH Klinikum Großburgwedel, 2 Sterne ,vor einem Jahr,2,Notaufnahme:Ganz viel Zeit mitbringen und eventuell auch (wenn sie ein Kind mit haben)etwas zu essen einpacken!,,"Sentiment(polarity=0.0, subjectivity=1.0)",Neutral
10,KRH Klinikum Großburgwedel, 1 Stern ,vor einem Jahr,4,"Nur fürchterlich, jedenfalls die Schmerztherapie Abteilung kann ich sagen.
Sehr alt und ekelig.1 WC für Männer und Frauen, Dusche für 12 👎
Ob PRIVAT, keine bessere Zimmer",,"Sentiment(polarity=-0.5, subjectivity=0.0)",Negativ
10,KRH Klinikum Großburgwedel, 5 Sterne ,vor 2 Jahren,2,Ich bin als Notfall ins Krankenhaus gekommen und lag dann auf der Station 5. Die Schwestern und Ärzte waren super lieb und haben sich wirklich um einen gekümmert. Ich würde jederzeit wieder in dieses Krankenhaus (wenn nötig ,) ),"Sentiment(polarity=0.3333333333333333, subjectivity=0.0)",Positiv
10,KRH Klinikum Großburgwedel, 3 Sterne ,vor einem Jahr,0,Ist alles ganz OK!,,"Sentiment(polarity=0.0, subjectivity=0.0)",Neutral
10,KRH Klinikum Großburgwedel, 5 Sterne ,vor 2 Jahren,1,"Ambulante OP.
Die Vorgehensweise und das Ergebnis wurden mir direkt nach OP vor der Entlassung im Detail von der operierenden Ärztin erklärt.
Ich kam pünktlich dran.
Die Ärzte und Schwestern sind sehr freundlich und zuvorkommend.",,"Sentiment(polarity=0.6375, subjectivity=0.0)",Positiv
10,KRH Klinikum Großburgwedel, 5 Sterne ,vor 2 Jahren,0,Wir waren zum Kaiserschnitt unseres Sohnes da und das ganze Team vom Arzt bis zur Hebamme waren wirklich super.... Danach ging es auf die Station 5 wo die Schwestern auch super drauf sind obwohl die mächtig viel zutun haben!,,"Sentiment(polarity=0.5, subjectivity=0.5)",Positiv
10,KRH Klinikum Großburgwedel, 1 Stern ,vor 2 Jahren,4,"das einzig positive an dieser Klinik ist das freundliche Personal. Ansonsten sind die Zustände reif für das Fernsehen. Die Zimmer sind dreckig, das Essen ekelig, technische Mängel überall. Von 2 Duschen ist eine defekt, bei der ist seit Tagen der Abfluss verstopft. In einem Zimmer funktioniert nicht eine Steckdose d.h. kein TV kein Handy laden. Die Geschäftsführung sollte sich schämen, das für solche Zustände verantwortlich sind.",,"Sentiment(polarity=0.11666666666666665, subjectivity=0.0)",Positiv
10,KRH Klinikum Großburgwedel, 4 Sterne ,vor einem Jahr,0,Die ärztliche Versorgung top. Das Pflegepersonal ebenso top. Aber das Essen ist schlecht bis Mies. Naja und etwas in die Jahre gekommen das Gebäude,,"Sentiment(polarity=0.25, subjectivity=0.0)",Positiv
10,KRH Klinikum Großburgwedel, 4 Sterne ,vor 3 Jahren,2,"Von der Notaufnahme bis zur Entlassung waren alle sehr nett und zuvorkommend zu mir.
Es wurde alles mögliche getan mir zu helfen.
Bis auf eine sehr grobe Schwester,die ich aber zum Glück nur 2x gesehen habe.
Empfehlenswert,fals ich nochmal ins Krankenhaus muss komme ich wieder.",,"Sentiment(polarity=0.46249999999999997, subjectivity=0.0)",Positiv
10,KRH Klinikum Großburgwedel, 5 Sterne ,vor 3 Jahren,1,"Ich war 7 Tage auf Station 5 stationiert, inklusive Operation. Das Krankenhaus ist nicht das modernste, macht es aber durch das tolle Personal wieder wett. Alle waren sehr nett und zuvorkommend und ich habe mich sehr gut aufgehoben gefühlt. Die Ärzte waren sehr kompetent und haben mir ebenfalls vieles erklärt ohne dass ich explizit nachfragen musste. Das Essen war für ein Krankenhaus ebenfalls echt total in Ordnung, teilweise wirklich lecker! Den etwas schlechteren Ruf kann ich wirklich nicht nachvollziehen! War sogar etwas traurig als ich gehen musste, weil mir alle ein bisschen ans Herz gewachsen sind :)",,"Sentiment(polarity=0.34285714285714286, subjectivity=0.0)",Positiv
